"id","location","fault_severity","severity_type","res.size","event.size","feat.size","tot.vol"
1447,"location 642","1","severity_type 1",1,3,4,8
1449,"location 242","0","severity_type 1",1,1,1,1
1451,"location 891","0","severity_type 1",1,1,2,6
1455,"location 734","0","severity_type 1",2,3,4,18
1456,"location 1048","0","severity_type 1",1,1,3,1041
1457,"location 127","0","severity_type 2",1,2,7,50
1463,"location 188","0","severity_type 1",1,3,4,4
1470,"location 657","1","severity_type 1",3,3,5,9
1472,"location 479","0","severity_type 2",1,2,4,63
1473,"location 945","1","severity_type 1",1,1,2,6
1476,"location 266","0","severity_type 4",1,1,1,2
1478,"location 122","0","severity_type 2",1,2,10,64
1479,"location 602","0","severity_type 2",1,1,2,5
1482,"location 22","0","severity_type 1",1,1,1,1
1485,"location 702","0","severity_type 1",1,1,2,4
1488,"location 504","0","severity_type 2",1,2,2,16
1490,"location 344","0","severity_type 1",1,3,4,5
1492,"location 755","0","severity_type 2",1,1,2,2
1495,"location 734","0","severity_type 1",1,2,4,15
1499,"location 398","0","severity_type 4",1,1,4,4
1500,"location 1101","0","severity_type 1",1,1,1,2
1501,"location 322","1","severity_type 2",1,2,2,10
1503,"location 477","0","severity_type 2",1,2,4,47
1504,"location 124","0","severity_type 2",1,2,6,10
1509,"location 126","0","severity_type 2",1,2,8,40
1513,"location 613","2","severity_type 1",1,3,3,35
1517,"location 426","0","severity_type 2",1,2,3,7
1523,"location 742","0","severity_type 2",1,1,2,2
1527,"location 16","0","severity_type 2",1,1,1,1
1528,"location 646","2","severity_type 1",1,1,4,14
1529,"location 714","1","severity_type 2",2,2,2,2
1530,"location 1052","0","severity_type 2",1,1,2,3
1533,"location 475","0","severity_type 2",1,2,3,36
1534,"location 399","0","severity_type 2",1,2,6,6
1537,"location 266","0","severity_type 2",1,2,4,4
1538,"location 1079","1","severity_type 4",1,1,2,3
1540,"location 1084","1","severity_type 1",1,1,3,4
1542,"location 457","0","severity_type 2",1,2,7,61
1543,"location 798","1","severity_type 2",1,1,2,21
1544,"location 865","1","severity_type 1",1,1,2,6
1546,"location 936","0","severity_type 1",2,2,2,5
1547,"location 91","0","severity_type 2",1,2,6,180
1548,"location 1107","2","severity_type 2",1,1,1,4
1553,"location 1010","0","severity_type 1",1,1,3,27
1555,"location 1063","0","severity_type 1",1,1,2,6
1556,"location 735","0","severity_type 1",1,1,2,7
1557,"location 181","0","severity_type 2",1,2,4,8
1565,"location 39","1","severity_type 1",1,1,2,2
1566,"location 1018","0","severity_type 1",1,2,2,6
1568,"location 763","0","severity_type 2",1,1,1,16
1570,"location 990","1","severity_type 1",1,1,2,4
1572,"location 208","0","severity_type 2",1,2,6,13
1574,"location 1008","0","severity_type 1",1,2,4,17
1576,"location 95","0","severity_type 2",1,2,4,34
1577,"location 272","1","severity_type 1",1,2,3,3
1578,"location 369","0","severity_type 2",1,2,12,54
1579,"location 793","0","severity_type 1",1,1,3,310
1582,"location 476","0","severity_type 2",1,2,6,208
1583,"location 821","1","severity_type 2",1,1,4,19
1586,"location 1107","0","severity_type 1",1,2,4,58
1587,"location 363","1","severity_type 2",1,1,2,2
1595,"location 890","0","severity_type 1",1,1,2,5
1603,"location 737","0","severity_type 2",1,1,2,3
1614,"location 226","1","severity_type 2",1,2,6,6
1616,"location 541","2","severity_type 1",3,3,6,8
1617,"location 481","0","severity_type 2",1,2,4,90
1618,"location 12","0","severity_type 1",2,2,4,4
1619,"location 533","0","severity_type 1",3,4,4,7
1620,"location 976","1","severity_type 2",1,1,2,8
1621,"location 1020","1","severity_type 1",1,1,1,1
1624,"location 989","1","severity_type 1",1,1,2,5
1625,"location 788","0","severity_type 4",1,1,1,1
1626,"location 520","0","severity_type 2",1,2,2,30
1628,"location 224","1","severity_type 2",1,2,2,2
1632,"location 441","1","severity_type 2",1,2,4,4
1636,"location 491","0","severity_type 2",1,2,2,12
1638,"location 522","0","severity_type 2",1,2,6,14
1639,"location 473","0","severity_type 2",1,2,3,3
1644,"location 584","1","severity_type 1",2,2,4,9
1645,"location 653","1","severity_type 2",1,1,2,15
1646,"location 1111","0","severity_type 1",1,1,2,6
1653,"location 899","0","severity_type 1",1,4,7,37
1656,"location 465","0","severity_type 2",1,2,2,88
1657,"location 496","0","severity_type 2",1,2,10,366
1658,"location 126","0","severity_type 2",1,2,7,33
1659,"location 197","0","severity_type 4",1,1,1,1
1664,"location 354","1","severity_type 2",1,2,2,2
1665,"location 846","1","severity_type 2",1,1,2,20
1666,"location 1008","0","severity_type 2",1,1,1,1
1670,"location 793","0","severity_type 1",1,1,2,37
1671,"location 738","0","severity_type 2",1,1,2,2
1672,"location 288","0","severity_type 2",1,2,2,6
1674,"location 1050","1","severity_type 4",2,3,4,26
1675,"location 91","0","severity_type 2",1,2,6,521
1678,"location 120","0","severity_type 4",1,1,2,2
1680,"location 821","1","severity_type 1",1,2,3,36
1681,"location 752","0","severity_type 1",1,1,1,1
1684,"location 1091","0","severity_type 1",1,1,1,2
1691,"location 518","0","severity_type 2",1,2,12,139
1692,"location 817","0","severity_type 1",1,2,2,12
1694,"location 1088","1","severity_type 1",2,2,2,3
1695,"location 899","0","severity_type 1",1,2,4,26
1697,"location 1122","0","severity_type 1",1,1,1,1
1699,"location 498","0","severity_type 2",1,2,8,168
1702,"location 810","1","severity_type 1",1,2,2,14
1704,"location 1018","1","severity_type 1",1,2,4,30
1707,"location 505","0","severity_type 2",1,2,2,118
1709,"location 1081","0","severity_type 1",1,2,2,3
1712,"location 443","1","severity_type 2",1,2,4,4
1714,"location 518","0","severity_type 2",1,2,4,6
1716,"location 1008","1","severity_type 2",1,1,4,45
1718,"location 1008","1","severity_type 2",1,1,3,14
1724,"location 534","0","severity_type 5",1,1,2,4
1729,"location 462","0","severity_type 1",2,4,8,11
1730,"location 1110","0","severity_type 1",1,1,1,1
1732,"location 810","2","severity_type 1",2,3,4,46
1735,"location 934","0","severity_type 1",1,1,2,2
1739,"location 365","1","severity_type 2",1,2,2,4
1740,"location 476","0","severity_type 2",1,2,6,94
1742,"location 507","0","severity_type 2",1,2,3,17
1743,"location 794","1","severity_type 1",3,3,3,4
1745,"location 734","1","severity_type 1",1,2,5,29
1746,"location 821","2","severity_type 1",2,3,6,60
1749,"location 641","1","severity_type 1",1,1,2,3
1751,"location 857","1","severity_type 1",1,1,2,2
1752,"location 287","0","severity_type 2",1,1,2,2
1754,"location 423","1","severity_type 1",1,1,1,1
1759,"location 769","0","severity_type 1",1,1,2,3
1762,"location 1053","1","severity_type 1",1,2,3,4
1764,"location 345","0","severity_type 2",1,2,4,7
1767,"location 239","0","severity_type 2",1,2,2,9
1768,"location 943","1","severity_type 1",1,1,2,3
1770,"location 1063","1","severity_type 1",1,1,1,1
1771,"location 864","2","severity_type 1",1,1,2,8
1773,"location 957","1","severity_type 1",2,2,4,7
1776,"location 798","1","severity_type 2",1,1,2,24
1777,"location 506","0","severity_type 2",1,2,2,212
1778,"location 667","2","severity_type 1",1,1,2,16
1779,"location 202","0","severity_type 2",1,2,4,10
1782,"location 1086","2","severity_type 2",1,1,2,43
1787,"location 599","2","severity_type 2",1,1,2,23
1789,"location 103","0","severity_type 2",1,2,3,5
1790,"location 148","0","severity_type 2",1,1,2,2
1792,"location 255","0","severity_type 4",1,1,1,2
1793,"location 1107","2","severity_type 1",1,2,4,108
1795,"location 805","0","severity_type 1",2,2,3,3
1798,"location 154","1","severity_type 2",1,2,2,3
1802,"location 763","1","severity_type 2",1,1,2,3
1803,"location 1023","0","severity_type 2",1,1,1,2
1805,"location 118","0","severity_type 2",1,2,2,33
1806,"location 793","0","severity_type 1",1,1,2,11
1809,"location 291","0","severity_type 2",1,2,2,2
1810,"location 102","0","severity_type 2",1,2,14,22
1813,"location 607","0","severity_type 2",2,2,2,4
1814,"location 894","0","severity_type 1",1,3,6,26
1816,"location 1083","1","severity_type 1",1,1,3,5
1817,"location 466","0","severity_type 2",1,2,2,4
1822,"location 1052","1","severity_type 1",1,2,6,179
1824,"location 800","0","severity_type 1",1,1,2,2
1828,"location 664","0","severity_type 1",1,1,2,2
1829,"location 240","0","severity_type 4",1,1,2,4
1832,"location 755","0","severity_type 1",1,1,1,1
1834,"location 126","0","severity_type 2",1,2,7,32
1835,"location 802","1","severity_type 1",3,3,4,10
1839,"location 9","0","severity_type 2",2,2,1,2
1842,"location 744","1","severity_type 2",1,1,2,2
1847,"location 477","0","severity_type 2",1,2,2,119
1849,"location 1","0","severity_type 2",1,1,1,2
1852,"location 794","0","severity_type 1",4,4,5,9
1854,"location 467","0","severity_type 4",1,1,1,1
1855,"location 662","1","severity_type 1",1,1,4,42
1856,"location 783","0","severity_type 1",1,1,2,4
1858,"location 1050","1","severity_type 1",2,2,5,17
1861,"location 627","1","severity_type 1",2,2,2,6
1864,"location 1107","2","severity_type 1",1,2,4,170
1865,"location 763","1","severity_type 2",1,1,2,39
1867,"location 242","0","severity_type 2",1,2,6,247
1872,"location 576","0","severity_type 1",1,1,2,9
1873,"location 704","2","severity_type 1",1,2,3,15
1874,"location 314","1","severity_type 2",1,2,4,12
1876,"location 891","0","severity_type 2",1,1,3,6
1877,"location 837","0","severity_type 1",2,2,6,43
1878,"location 884","0","severity_type 1",1,1,2,10
1882,"location 846","1","severity_type 1",1,2,5,20
1887,"location 326","1","severity_type 2",1,2,2,4
1892,"location 309","0","severity_type 4",1,1,1,2
1899,"location 1115","0","severity_type 1",2,2,3,29
1902,"location 1113","1","severity_type 1",1,1,1,2
1904,"location 892","0","severity_type 2",1,1,2,214
1907,"location 957","0","severity_type 1",1,1,1,2
1908,"location 653","0","severity_type 1",1,2,2,28
1909,"location 846","2","severity_type 1",1,2,2,18
1910,"location 403","1","severity_type 2",1,1,1,1
1914,"location 135","0","severity_type 2",1,2,4,14
1915,"location 794","0","severity_type 1",3,3,3,7
1916,"location 91","0","severity_type 2",1,2,8,633
1921,"location 508","0","severity_type 2",1,2,13,179
1936,"location 298","0","severity_type 2",1,2,5,56
1937,"location 128","0","severity_type 2",1,2,3,4
1941,"location 808","0","severity_type 2",1,1,1,1
1942,"location 640","0","severity_type 4",1,1,1,2
1946,"location 1033","1","severity_type 1",1,1,1,3
1947,"location 1100","2","severity_type 1",1,2,7,174
1948,"location 443","0","severity_type 2",1,2,4,7
1952,"location 546","0","severity_type 1",1,1,2,2
1954,"location 418","0","severity_type 4",1,1,1,5
1959,"location 248","0","severity_type 4",1,1,1,1
1964,"location 1111","0","severity_type 2",1,1,1,1
1965,"location 664","0","severity_type 1",1,1,2,14
1967,"location 203","0","severity_type 2",1,2,4,4
1971,"location 79","1","severity_type 1",3,4,5,9
1972,"location 922","1","severity_type 1",1,2,3,3
1974,"location 1037","0","severity_type 2",1,1,1,1
1976,"location 460","0","severity_type 2",1,2,6,12
1977,"location 184","0","severity_type 2",1,2,2,2
1979,"location 244","0","severity_type 2",1,2,2,64
1980,"location 641","1","severity_type 1",1,2,4,14
1981,"location 600","1","severity_type 2",1,1,2,16
1988,"location 825","1","severity_type 2",1,1,2,3
1991,"location 354","1","severity_type 2",1,2,4,4
1993,"location 963","0","severity_type 1",1,1,2,10
1996,"location 808","0","severity_type 1",1,1,1,1
1997,"location 1100","2","severity_type 1",1,2,2,42
1999,"location 600","0","severity_type 2",1,1,1,20
2000,"location 505","0","severity_type 2",1,2,2,89
2001,"location 478","0","severity_type 2",1,2,2,3
2007,"location 355","1","severity_type 2",1,2,2,2
2008,"location 1007","0","severity_type 1",1,2,2,12
2010,"location 808","0","severity_type 1",1,2,2,14
2012,"location 477","0","severity_type 2",1,1,2,4
2015,"location 944","0","severity_type 4",1,1,1,3
2017,"location 1038","1","severity_type 1",1,1,2,4
2019,"location 945","0","severity_type 2",1,1,2,4
2021,"location 1072","0","severity_type 1",1,1,2,2
2026,"location 1054","1","severity_type 2",1,1,2,3
2028,"location 645","0","severity_type 1",1,1,1,1
2030,"location 925","0","severity_type 1",1,1,3,157
2038,"location 324","0","severity_type 2",1,2,9,9
2041,"location 759","0","severity_type 1",1,1,1,1
2054,"location 147","0","severity_type 2",1,2,6,11
2055,"location 1056","0","severity_type 1",3,3,5,13
2057,"location 126","0","severity_type 2",1,2,8,55
2058,"location 1051","0","severity_type 4",1,1,1,2
2064,"location 459","0","severity_type 2",1,2,11,13
2066,"location 495","0","severity_type 2",1,2,2,42
2067,"location 1018","0","severity_type 1",1,2,1,6
2068,"location 735","0","severity_type 1",1,1,2,4
2070,"location 808","0","severity_type 1",1,1,2,2
2074,"location 507","0","severity_type 2",1,2,2,33
2077,"location 518","0","severity_type 2",1,2,6,38
2082,"location 1099","2","severity_type 1",1,1,4,32
2088,"location 844","2","severity_type 1",1,1,3,9
2092,"location 117","0","severity_type 2",1,2,2,2
2096,"location 135","0","severity_type 2",1,2,2,30
2097,"location 745","2","severity_type 1",3,3,4,23
2099,"location 897","0","severity_type 4",1,4,4,6
2100,"location 1042","1","severity_type 1",1,2,4,14
2103,"location 1075","1","severity_type 2",1,1,2,20
2105,"location 234","0","severity_type 2",2,2,3,3
2113,"location 460","1","severity_type 1",1,3,6,11
2114,"location 821","1","severity_type 1",2,3,7,53
2117,"location 963","0","severity_type 1",1,1,2,5
2118,"location 379","0","severity_type 2",1,2,4,6
2123,"location 989","1","severity_type 1",1,2,3,6
2125,"location 603","1","severity_type 1",1,1,3,8
2134,"location 915","1","severity_type 1",1,1,2,2
2135,"location 867","2","severity_type 1",1,1,5,25
2136,"location 600","0","severity_type 1",1,2,1,34
2137,"location 600","2","severity_type 2",1,1,2,32
2138,"location 509","0","severity_type 2",1,2,2,18
2139,"location 505","0","severity_type 2",1,2,6,247
2141,"location 957","1","severity_type 1",1,1,2,12
2143,"location 794","0","severity_type 1",2,2,2,3
2144,"location 204","0","severity_type 2",1,2,6,6
2145,"location 466","0","severity_type 2",1,2,2,126
2147,"location 976","2","severity_type 1",1,2,2,15
2148,"location 613","1","severity_type 1",1,2,2,13
2151,"location 305","0","severity_type 2",1,2,3,3
2155,"location 155","0","severity_type 2",1,2,4,35
2157,"location 1050","1","severity_type 1",3,4,5,8
2159,"location 693","0","severity_type 1",1,1,2,2
2164,"location 691","1","severity_type 2",2,2,3,4
2166,"location 707","0","severity_type 2",1,1,1,4
2169,"location 737","1","severity_type 1",1,1,2,4
2170,"location 931","2","severity_type 2",1,1,4,8
2174,"location 808","0","severity_type 1",1,2,2,10
2177,"location 1107","1","severity_type 1",1,2,4,100
2180,"location 12","1","severity_type 1",2,2,2,3
2183,"location 7","1","severity_type 1",1,1,2,26
2184,"location 1014","0","severity_type 1",3,3,8,27
2186,"location 480","0","severity_type 2",1,2,4,97
2187,"location 738","1","severity_type 2",1,1,2,3
2190,"location 734","2","severity_type 1",2,3,4,46
2192,"location 240","0","severity_type 2",1,2,4,17
2197,"location 916","0","severity_type 1",1,1,2,2
2199,"location 161","0","severity_type 2",1,2,2,6
2200,"location 476","0","severity_type 2",1,2,6,127
2205,"location 1076","0","severity_type 2",1,1,1,1
2208,"location 1086","2","severity_type 2",1,1,2,13
2209,"location 963","0","severity_type 1",1,1,3,59
2214,"location 1008","1","severity_type 2",1,1,3,13
2217,"location 793","0","severity_type 1",1,1,2,34
2219,"location 1038","1","severity_type 1",1,1,2,2
2220,"location 818","1","severity_type 1",1,1,2,14
2221,"location 1061","0","severity_type 2",1,1,1,2
2224,"location 1099","1","severity_type 1",1,1,2,21
2229,"location 166","0","severity_type 4",1,1,3,3
2233,"location 839","1","severity_type 1",1,1,1,3
2235,"location 584","0","severity_type 1",1,1,1,5
2237,"location 135","0","severity_type 2",1,2,2,52
2239,"location 638","0","severity_type 1",1,1,2,2
2240,"location 10","0","severity_type 1",1,1,2,20
2241,"location 470","0","severity_type 2",1,1,2,3
2242,"location 124","0","severity_type 2",1,2,8,23
2250,"location 1","0","severity_type 1",1,2,2,5
2251,"location 330","0","severity_type 4",1,1,3,3
2253,"location 478","0","severity_type 2",1,2,8,88
2258,"location 767","1","severity_type 1",2,2,4,4
2259,"location 244","0","severity_type 2",1,2,2,72
2266,"location 704","1","severity_type 1",2,3,8,88
2268,"location 1067","1","severity_type 1",1,1,1,1
2269,"location 814","0","severity_type 1",1,1,2,12
2272,"location 496","0","severity_type 2",1,2,6,53
2273,"location 814","0","severity_type 1",1,1,2,28
2274,"location 1034","0","severity_type 1",1,1,2,9
2275,"location 144","1","severity_type 2",1,2,4,4
